addr	old	new
4aaf60	FUN_004aaf60	lib_fn_4aaf60
4aafd0	FUN_004aafd0	sqlite3_fn_4aafd0
4ab040	FUN_004ab040	sqlite3_fn_4ab040
4ab0e0	FUN_004ab0e0	lib_fn_4ab0e0
4ab150	FUN_004ab150	sqlite3_fn_4ab150
4ab1f0	FUN_004ab1f0	sqlite3_fn_4ab1f0
4ab2d0	FUN_004ab2d0	sqlite3_fn_4ab2d0
4ab380	FUN_004ab380	sqlite3_fn_4ab380
4ab480	FUN_004ab480	sqlite3_fn_4ab480
4ad150	FUN_004ad150	lib_fn_4ad150
4ad190	FUN_004ad190	lib_fn_4ad190
4ad230	FUN_004ad230	lib_fn_4ad230
4ad280	FUN_004ad280	lib_fn_4ad280
4ad2f0	FUN_004ad2f0	sqlite3VXPrintf_toAccum
4ad370	FUN_004ad370	sqlite3VXPrintf
4ae1b0	FUN_004ae1b0	sqlite3_fn_4ae1b0
4ae250	FUN_004ae250	lib_fn_4ae250
4ae2b0	FUN_004ae2b0	sqlite3VdbeMemRelease_free
4ae300	FUN_004ae300	lib_fn_4ae300
4ae630	FUN_004ae630	sqlite3ValueNew
4ae680	FUN_004ae680	sqlite3ValueApplyAffinity
4ae730	FUN_004ae730	sqlite3_fn_4ae730
4ae760	FUN_004ae760	lib_fn_4ae760
4ae7d0	FUN_004ae7d0	lib_fn_4ae7d0
4ae830	FUN_004ae830	lib_fn_4ae830
4ae890	FUN_004ae890	lib_fn_4ae890
4ae8f0	FUN_004ae8f0	lib_fn_4ae8f0
4ae960	FUN_004ae960	lib_fn_4ae960
4aea10	FUN_004aea10	sqlite3_fn_4aea10
4aeac0	FUN_004aeac0	sqlite3_fn_4aeac0
4aebc0	FUN_004aebc0	sqlite3_fn_4aebc0
4aec30	FUN_004aec30	sqlite3VdbeChangeEncoding
4aec60	FUN_004aec60	sqlite3_fn_4aec60
4aec80	FUN_004aec80	sqlite3_fn_4aec80
4aeca0	FUN_004aeca0	sqlite3_fn_4aeca0
4aecc0	FUN_004aecc0	lib_fn_4aecc0
4aee30	FUN_004aee30	lib_fn_4aee30
4aee50	FUN_004aee50	lib_fn_4aee50
4aeea0	FUN_004aeea0	sqlite3_fn_4aeea0
4aef00	FUN_004aef00	sqlite3VdbeFreeCursorsAndProgram
4af050	FUN_004af050	sqlite3_fn_4af050
4af150	FUN_004af150	lib_fn_4af150
4af1b0	FUN_004af1b0	sqlite3_fn_4af1b0
4af250	FUN_004af250	lib_fn_4af250
4af2b0	FUN_004af2b0	sqlite3VdbeDeleteAuxData
4af300	FUN_004af300	sqlite3_fn_4af300
4af360	FUN_004af360	sqlite3_fn_4af360
4b5b10	FUN_004b5b10	sqlite3_fn_4b5b10
4b5e70	FUN_004b5e70	sqlite3VdbeDelete
4b5ee0	FUN_004b5ee0	sqlite3_fn_4b5ee0
4b5f90	FUN_004b5f90	sqlite3_fn_4b5f90
4b5ff0	FUN_004b5ff0	sqlite3_fn_4b5ff0
4b6050	FUN_004b6050	sqlite3_fn_4b6050
4b6080	FUN_004b6080	lib_fn_4b6080
4b60e0	FUN_004b60e0	sqlite3_fn_4b60e0
4b63c0	FUN_004b63c0	sqlite3_fn_4b63c0
4b6480	FUN_004b6480	sqlite3_fn_4b6480
4b65e0	FUN_004b65e0	sqlite3_fn_4b65e0
4b6650	FUN_004b6650	lib_fn_4b6650
4b6720	FUN_004b6720	lib_fn_4b6720
4b6750	FUN_004b6750	sqlite3_fn_4b6750
4b67d0	FUN_004b67d0	sqlite3VdbeList
4b6b80	FUN_004b6b80	lib_fn_4b6b80
4b6bf0	FUN_004b6bf0	sqlite3_fn_4b6bf0
4b6f10	FUN_004b6f10	lib_fn_4b6f10
4b6fa0	FUN_004b6fa0	sqlite3VdbeMemExpandBlob
4b7010	FUN_004b7010	sqlite3VdbeMemFinalize
4b70b0	FUN_004b70b0	sqlite3_fn_4b70b0
4b7260	FUN_004b7260	sqlite3VdbeMemGrow
4b7380	FUN_004b7380	sqlite3VdbeMemHandleBom
4b7410	FUN_004b7410	sqlite3_fn_4b7410
4b7490	FUN_004b7490	sqlite3VdbeMemMakeWriteable
4b7500	FUN_004b7500	sqlite3_fn_4b7500
4b7590	FUN_004b7590	sqlite3VdbeMemNulTerminate
4b75f0	FUN_004b75f0	lib_fn_4b75f0
4b7670	FUN_004b7670	sqlite3_fn_4b7670
4b76e0	FUN_004b76e0	sqlite3VdbeMemRelease
4b7720	FUN_004b7720	sqlite3VdbeMemReleaseExternal
4b7790	FUN_004b7790	lib_fn_4b7790
4b7860	FUN_004b7860	lib_fn_4b7860
4b78c0	FUN_004b78c0	sqlite3VdbeMemClearExternAndSetNull
4b7910	FUN_004b7910	sqlite3_fn_4b7910
4b79e0	FUN_004b79e0	sqlite3VdbeMemSetStr
4b7be0	FUN_004b7be0	lib_fn_4b7be0
4b7c40	FUN_004b7c40	lib_fn_4b7c40
4b7cb0	FUN_004b7cb0	lib_fn_4b7cb0
4b7cf0	FUN_004b7cf0	sqlite3VdbeMemStringify
4b7d90	FUN_004b7d90	sqlite3_fn_4b7d90
4b7dc0	FUN_004b7dc0	sqlite3VdbeMemTranslate
4b8290	FUN_004b8290	lib_fn_4b8290
4b8350	FUN_004b8350	lib_fn_4b8350
4b83b0	FUN_004b83b0	lib_fn_4b83b0
4b8560	FUN_004b8560	lib_fn_4b8560
4b8640	FUN_004b8640	sqlite3VdbeHalt
4b87b0	FUN_004b87b0	lib_fn_4b87b0
4b87d0	FUN_004b87d0	lib_fn_4b87d0
4b8a30	FUN_004b8a30	sqlite3_fn_4b8a30
4b8ae0	FUN_004b8ae0	sqlite3_fn_4b8ae0
4b8bf0	FUN_004b8bf0	sqlite3_fn_4b8bf0
4b8c10	FUN_004b8c10	lib_fn_4b8c10
4b8c50	FUN_004b8c50	sqlite3VdbeResizeMemArray
4b8cd0	FUN_004b8cd0	lib_fn_4b8cd0
4b8d00	FUN_004b8d00	sqlite3_fn_4b8d00
4b8dd0	FUN_004b8dd0	sqlite3_fn_4b8dd0
4b8e80	FUN_004b8e80	sqlite3_fn_4b8e80
4b8f40	FUN_004b8f40	sqlite3_fn_4b8f40
4b9000	FUN_004b9000	sqlite3_fn_4b9000
4b92e0	FUN_004b92e0	sqlite3_fn_4b92e0
4b9360	FUN_004b9360	sqlite3_fn_4b9360
4b9420	FUN_004b9420	sqlite3VdbeTransferError
4b9540	FUN_004b9540	sqlite3_fn_4b9540
4b9570	FUN_004b9570	lib_fn_4b9570
4b96b0	FUN_004b96b0	sqlite3_fn_4b96b0
4b96f0	FUN_004b96f0	sqlite3_fn_4b96f0
4b9790	FUN_004b9790	sqlite3_fn_4b9790
4b9870	FUN_004b9870	lib_fn_4b9870
4b9980	FUN_004b9980	sqlite3_fn_4b9980
4b9aa0	FUN_004b9aa0	sqlite3_fn_4b9aa0
4b9b30	FUN_004b9b30	sqlite3AggInfoDelete_or_columns
4b9b90	FUN_004b9b90	sqlite3_fn_4b9b90
4b9d20	FUN_004b9d20	lib_fn_4b9d20
4b9db0	FUN_004b9db0	sqlite3_fn_4b9db0
4b9ef0	FUN_004b9ef0	sqlite3_fn_4b9ef0
4b9f70	FUN_004b9f70	sqlite3_fn_4b9f70
4ba040	FUN_004ba040	sqlite3KeyInfoUnref
4ba070	FUN_004ba070	sqlite3VtabUnlockList
4ba0e0	FUN_004ba0e0	walTryBeginRead
4ba400	FUN_004ba400	sqlite3_fn_4ba400
4ba4a0	FUN_004ba4a0	sqlite3WalFrames
4ba620	FUN_004ba620	sqlite3WalClose
4ba730	FUN_004ba730	lib_fn_4ba730
4ba770	FUN_004ba770	walIteratorFree_or_restart
4ba7d0	FUN_004ba7d0	walWriteFrames_inner
4bac90	FUN_004bac90	sqlite3WalOpen
4bada0	FUN_004bada0	walFindFrame
4baf40	FUN_004baf40	sqlite3WalUndo_or_iterate
4bb020	FUN_004bb020	lib_fn_4bb020
4bb0b0	FUN_004bb0b0	lib_fn_4bb0b0
4bb100	FUN_004bb100	lib_fn_4bb100
4bb1b0	FUN_004bb1b0	lib_fn_4bb1b0
4bb240	FUN_004bb240	lib_fn_4bb240
4bbe40	FUN_004bbe40	lib_fn_4bbe40
4bc420	FUN_004bc420	sqlite3_fn_4bc420
4bc440	FUN_004bc440	sqlite3_config
4bc720	FUN_004bc720	sqlite3_fn_4bc720
4bc7b0	FUN_004bc7b0	sqlite3_fn_4bc7b0
4bc920	FUN_004bc920	sqlite3_initialize
4bcb50	FUN_004bcb50	lib_fn_4bcb50
4bcbc0	FUN_004bcbc0	pcache1_init_systeminfo
4bcc60	FUN_004bcc60	lib_fn_4bcc60
4bccb0	FUN_004bccb0	lib_fn_4bccb0
4bcd60	FUN_004bcd60	lib_fn_4bcd60
4bcd90	FUN_004bcd90	sqlite3_fn_4bcd90
4bcdb0	FUN_004bcdb0	lib_fn_4bcdb0
4bce20	FUN_004bce20	sqlite3WithDelete_or_AggFree
4bcf20	FUN_004bcf20	sqlite3_fn_4bcf20
4bd130	FUN_004bd130	sqlite3_fn_4bd130
4bd210	FUN_004bd210	sqlite3StrHash_wal
4bd250	FUN_004bd250	walDirtyPagesPresent_or_bitTest
4bd350	FUN_004bd350	subjournalPage
4bd420	FUN_004bd420	lib_fn_4bd420
4bd4e0	FUN_004bd4e0	lib_fn_4bd4e0
4bd520	FUN_004bd520	lib_fn_4bd520
4bd5d0	FUN_004bd5d0	pager_incr_changecounter
4bd7c0	FUN_004bd7c0	lib_fn_4bd7c0
4bd8f0	FUN_004bd8f0	sqlite3_fn_4bd8f0
4bd9c0	FUN_004bd9c0	sqlite3_fn_4bd9c0
4bda20	FUN_004bda20	lib_fn_4bda20
4bdb20	FUN_004bdb20	lib_fn_4bdb20
4bdb80	FUN_004bdb80	lib_fn_4bdb80
4bdc10	FUN_004bdc10	lib_fn_4bdc10
4bdc90	FUN_004bdc90	lib_fn_4bdc90
4bdd50	FUN_004bdd50	sqlite3_fn_4bdd50
4be390	FUN_004be390	sqlite3_fn_4be390
4bebc0	FUN_004bebc0	lib_fn_4bebc0
4bec40	FUN_004bec40	sqlite3_fn_4bec40
4bf360	FUN_004bf360	sqlite3_fn_4bf360
4bf420	FUN_004bf420	sqlite3_fn_4bf420
4bf4c0	FUN_004bf4c0	sqlite3_fn_4bf4c0
4bf5d0	FUN_004bf5d0	sqlite3_fn_4bf5d0
4bf650	FUN_004bf650	lib_fn_4bf650
4bf7b0	FUN_004bf7b0	sqlite3_fn_4bf7b0
4bf870	FUN_004bf870	sqlite3_fn_4bf870
4bf9a0	FUN_004bf9a0	sqlite3_fn_4bf9a0
4bfa40	FUN_004bfa40	sqlite3_fn_4bfa40
4bfab0	FUN_004bfab0	sqlite3_fn_4bfab0
4bfb50	FUN_004bfb50	sqlite3_fn_4bfb50
4bfc30	FUN_004bfc30	vdbeUnbind
4bfd90	FUN_004bfd90	pcache1RemoveFromList
4bfde0	FUN_004bfde0	sqlite3_fn_4bfde0
4bfed0	FUN_004bfed0	lib_fn_4bfed0
4c01d0	FUN_004c01d0	sqlite3VtabMoveToList
4c0220	FUN_004c0220	walBusyLock
4c0270	FUN_004c0270	walCheckpoint
4c05d0	FUN_004c05d0	walChecksumBytes
4c0690	FUN_004c0690	walCleanupHash
4c0740	FUN_004c0740	walDecodeFrame
4c0850	FUN_004c0850	walEncodeFrame
4c0910	FUN_004c0910	walIndexAppend
4c0a00	FUN_004c0a00	walIndexClose
4c0ae0	FUN_004c0ae0	walIndexPage
4c0c00	FUN_004c0c00	walIndexReadHdr
4c0d40	FUN_004c0d40	walIndexRecover
4c10b0	FUN_004c10b0	walIndexTryHdr
4c12b0	FUN_004c12b0	walIndexWriteHdr
4c1390	FUN_004c1390	walIteratorInit
4c1520	FUN_004c1520	walIteratorNext
4c15c0	FUN_004c15c0	sqlite3WalLimitSize
4c1640	FUN_004c1640	walMerge
4c1720	FUN_004c1720	walMergesort
4c1940	FUN_004c1940	walRestartHdr
4c1ad0	FUN_004c1ad0	walTryBeginRead_4c1ad0
4c1da0	FUN_004c1da0	walUnlockShared
4c1dd0	FUN_004c1dd0	walWriteToLog
4c1e80	FUN_004c1e80	lib_fn_4c1e80
4c1f00	FUN_004c1f00	lib_fn_4c1f00
4c2000	FUN_004c2000	sqlite3_fn_4c2000
4c2070	FUN_004c2070	lib_fn_4c2070
4c2110	FUN_004c2110	lib_fn_4c2110
4c2160	FUN_004c2160	sqlite3_fn_4c2160
4c2230	FUN_004c2230	lib_fn_4c2230
4c2320	FUN_004c2320	lib_fn_4c2320
4c23f0	FUN_004c23f0	lib_fn_4c23f0
4c24b0	FUN_004c24b0	lib_fn_4c24b0
4c24f0	FUN_004c24f0	lib_fn_4c24f0
4c2810	FUN_004c2810	lib_fn_4c2810
4c28e0	FUN_004c28e0	lib_fn_4c28e0
4c29b0	FUN_004c29b0	writeBigEndianToFile
4c29f0	FUN_004c29f0	pagerWriteWalHeader
4c2c10	FUN_004c2c10	walWriteWalFrames_journal
4c2dc0	FUN_004c2dc0	lib_fn_4c2dc0
4c2df0	FUN_004c2df0	lib_fn_4c2df0
4c2e90	FUN_004c2e90	lib_fn_4c2e90
4c3410	FUN_004c3410	sqlite3_fn_4c3410
4c3460	FUN_004c3460	sqlite3_fn_4c3460
4c34a0	FUN_004c34a0	sqlite3_fn_4c34a0
4c35e0	FUN_004c35e0	sqlite3_fn_4c35e0
4c3670	FUN_004c3670	sqlite3_fn_4c3670
4c5a60	FUN_004c5a60	pagerWalSyncTruncate
4c5b30	FUN_004c5b30	lib_fn_4c5b30
4c5c10	FUN_004c5c10	std_vector_Ucopy_4c5c10
4c5c60	FUN_004c5c60	std_vector_copy_ctor
4c5d90	FUN_004c5d90	std_vector_Reserve_4c5d90
4c6470	FUN_004c6470	lib_fn_4c6470
4c64b0	FUN_004c64b0	lib_fn_4c64b0
4c64f0	FUN_004c64f0	lib_fn_4c64f0
4c6540	FUN_004c6540	std_pair_ctor2
4c6560	FUN_004c6560	std_pair_copy_ctor
4c6580	FUN_004c6580	lib_fn_4c6580
4c670e	FUN_004c670e	lib_fn_4c670e
4c6770	FUN_004c6770	lib_fn_4c6770
4c67a0	FUN_004c67a0	std_Tree_Buynode_int2
4c67e0	FUN_004c67e0	std_Tree_Buynode_str
4c6820	FUN_004c6820	std_Tree_Buynode_str2
4c6860	FUN_004c6860	std_vector_of_vector_dtor
4c68e0	FUN_004c68e0	std_Tree_Rebalance_int
4c6af0	FUN_004c6af0	std_Tree_Rebalance_strkey
4c6d20	FUN_004c6d20	std_Tree_Rebalance_strkey2
4c6f50	FUN_004c6f50	std_Tree_Rebalance_strkey3
4c7180	FUN_004c7180	std_Tree_Rebalance_buynode
4c7380	FUN_004c7380	std_Tree_Insert_hint_int
4c7570	FUN_004c7570	std_Tree_Insert_hint_pair
4c77c0	FUN_004c77c0	std_Tree_Insert_hint_str
4c79b0	FUN_004c79b0	std_Tree_Insert_nohint_int
4c7ad0	FUN_004c7ad0	std_Tree_Insert_nohint_pair
4c7c50	FUN_004c7c50	std_Tree_Insert_nohint_str
4c7de0	FUN_004c7de0	std_Tree_Insert_nohint_str2
4c7f70	FUN_004c7f70	lib_fn_4c7f70
4c8020	FUN_004c8020	lib_fn_4c8020
4c80d0	FUN_004c80d0	lib_fn_4c80d0
4c8120	FUN_004c8120	identity_return
4c8130	FUN_004c8130	std_pair_ctor_swap
4c8150	FUN_004c8150	lib_fn_4c8150
4c8170	FUN_004c8170	lib_fn_4c8170
4c8280	FUN_004c8280	lib_fn_4c8280
4c82a0	FUN_004c82a0	lib_fn_4c82a0
4c8350	FUN_004c8350	lib_fn_4c8350
4c83b0	FUN_004c83b0	lib_fn_4c83b0
4c83d0	FUN_004c83d0	lib_fn_4c83d0
4c8420	FUN_004c8420	lib_fn_4c8420
4c84b0	FUN_004c84b0	lib_fn_4c84b0
4c8510	FUN_004c8510	lib_fn_4c8510
4c8530	FUN_004c8530	lib_fn_4c8530
4cd860	FUN_004cd860	lib_fn_4cd860
4cd890	FUN_004cd890	lib_fn_4cd890
4cd8c0	FUN_004cd8c0	lib_fn_4cd8c0
4cd8f0	FUN_004cd8f0	lib_fn_4cd8f0
4cde20	FUN_004cde20	std_pair_copy_ctor2
4cde40	FUN_004cde40	lib_fn_4cde40
4cde60	FUN_004cde60	std_map_operator_int
4cdef0	FUN_004cdef0	std_map_insert_pair
4ce000	FUN_004ce000	std_map_insert_str
4ce0e0	FUN_004ce0e0	std_map_insert_str2
4ce1d0	FUN_004ce1d0	lib_fn_4ce1d0
4ce1f0	FUN_004ce1f0	lib_fn_4ce1f0
4ce200	FUN_004ce200	lib_fn_4ce200
4ce220	FUN_004ce220	lib_fn_4ce220
4ce250	FUN_004ce250	lib_fn_4ce250
4ce270	FUN_004ce270	lib_fn_4ce270
4ce290	FUN_004ce290	lib_fn_4ce290
4ce2d0	FUN_004ce2d0	lib_fn_4ce2d0
4ce310	FUN_004ce310	lib_fn_4ce310
4ce350	FUN_004ce350	std_pair_less
4ce380	FUN_004ce380	std_pair_lessequal
4ce3b0	FUN_004ce3b0	std_pair_less_2
4ce500	FUN_004ce500	lib_fn_4ce500
4ce580	FUN_004ce580	lib_fn_4ce580
4ce5f0	FUN_004ce5f0	std_Tree_ctor_sentinel
4ce620	FUN_004ce620	std_List_node_alloc_0x48
4ce660	FUN_004ce660	std_List_node_alloc_0xc
4ce6a0	FUN_004ce6a0	std_Tree_node_alloc_0x30
4ce6e0	FUN_004ce6e0	lib_fn_4ce6e0
4ce720	FUN_004ce720	std_Rb_tree_destroy_recursive
4ce780	FUN_004ce780	std_Rb_tree_rotate
4ce7e0	FUN_004ce7e0	lib_fn_4ce7e0
4ce8e0	FUN_004ce8e0	lib_fn_4ce8e0
4ce990	FUN_004ce990	Speech_clear
4ce9f0	FUN_004ce9f0	CombatBehavior_pushTargetPos
4cea80	FUN_004cea80	lib_fn_4cea80
4cfcc0	FUN_004cfcc0	CombatBehavior_areHostile
4cfd50	FUN_004cfd50	stl_fn_4cfd50
4d1860	FUN_004d1860	lib_fn_4d1860
4d18c0	FUN_004d18c0	lib_fn_4d18c0
4d1950	FUN_004d1950	VoxelGrid_cellAt3D
4d19f0	FUN_004d19f0	World_sampleNoiseAt
4d1a70	FUN_004d1a70	lib_fn_4d1a70
4d2190	FUN_004d2190	lib_fn_4d2190
4d2340	FUN_004d2340	lib_fn_4d2340
4d23f0	FUN_004d23f0	lib_fn_4d23f0
4d24a0	FUN_004d24a0	lib_fn_4d24a0
4d2500	FUN_004d2500	lib_fn_4d2500
4d2810	FUN_004d2810	lib_fn_4d2810
4d2ae0	FUN_004d2ae0	lib_fn_4d2ae0
4d3de0	FUN_004d3de0	lib_fn_4d3de0
4d3df0	FUN_004d3df0	lib_fn_4d3df0
4d3e00	FUN_004d3e00	lib_fn_4d3e00
4d3e10	FUN_004d3e10	std_map_erase_range
4d3ed0	FUN_004d3ed0	std_Rb_tree_erase_node
4d4180	FUN_004d4180	std_Rb_tree_erase_node_variant
4d4430	FUN_004d4430	lib_fn_4d4430
4d4470	FUN_004d4470	lib_fn_4d4470
4d44c0	FUN_004d44c0	lib_fn_4d44c0
4d4820	FUN_004d4820	lib_fn_4d4820
4d4c20	FUN_004d4c20	RandomInteractionBehavior_findObjectAtPos
4d4d80	FUN_004d4d80	Creature_moveToward
4d4f60	FUN_004d4f60	lib_fn_4d4f60
4d4f90	FUN_004d4f90	WalkPathBehavior_checkPathClear
4d5740	FUN_004d5740	lib_fn_4d5740
4d5a80	FUN_004d5a80	World_sampleTerrainGradient
4d5c60	FUN_004d5c60	lib_fn_4d5c60
4d5c70	FUN_004d5c70	lib_fn_4d5c70
4d5c80	FUN_004d5c80	lib_fn_4d5c80
4d5d30	FUN_004d5d30	valueNoise2D
4d5f40	FUN_004d5f40	CombatBehavior_alertNearbyAllies
4d61c0	FUN_004d61c0	lib_fn_4d61c0
4d6580	FUN_004d6580	CombatBehavior_pushAlertMsg
4d65d0	FUN_004d65d0	lib_fn_4d65d0
4d6620	FUN_004d6620	lib_fn_4d6620
4d6670	FUN_004d6670	lib_fn_4d6670
4d6730	FUN_004d6730	Creature_stepAlongPath
4d7870	FUN_004d7870	lib_fn_4d7870
4d78e0	FUN_004d78e0	lib_fn_4d78e0
4d7960	FUN_004d7960	lib_fn_4d7960
4d79f0	FUN_004d79f0	lib_fn_4d79f0
4d7ae0	FUN_004d7ae0	lib_fn_4d7ae0
4d8c90	FUN_004d8c90	lib_fn_4d8c90
4d8dc0	FUN_004d8dc0	lib_fn_4d8dc0
4d8de0	FUN_004d8de0	lib_fn_4d8de0
4d8e00	FUN_004d8e00	lib_fn_4d8e00
4d8e10	FUN_004d8e10	lib_fn_4d8e10
4d8e30	FUN_004d8e30	lib_fn_4d8e30
4d8e60	FUN_004d8e60	lib_fn_4d8e60
4d8f70	FUN_004d8f70	lib_fn_4d8f70
4d8f90	FUN_004d8f90	VoxelGrid_remapCoords
4d9010	FUN_004d9010	lib_fn_4d9010
4d9160	FUN_004d9160	lib_fn_4d9160
4d9410	FUN_004d9410	lib_fn_4d9410
4d9720	FUN_004d9720	lib_fn_4d9720
4d9960	FUN_004d9960	Path_moveConstruct
4d99d0	FUN_004d99d0	lib_fn_4d99d0
4d9a10	FUN_004d9a10	lib_fn_4d9a10
4d9ac0	FUN_004d9ac0	std_Tree_node_construct_seh
4d9b50	FUN_004d9b50	Path_allocNodeAssign
4d9b70	FUN_004d9b70	std_list_insertNode3
4d9bb0	FUN_004d9bb0	std_Tree_node_move_construct
4d9be0	FUN_004d9be0	lib_fn_4d9be0
4d9c60	FUN_004d9c60	lib_fn_4d9c60
4d9d20	FUN_004d9d20	lib_fn_4d9d20
4d9de0	FUN_004d9de0	std_Rb_tree_insert_rebalance_A
4da010	FUN_004da010	std_Rb_tree_insert_rebalance_B
4da210	FUN_004da210	std_map_insert_hint_4da210
4da4a0	FUN_004da4a0	std_map_insert_unique
4da680	FUN_004da680	std_map_insert_scalarKey
4da790	FUN_004da790	std_map_insert_vectorKey
4da930	FUN_004da930	std_lexicographical_less
4da990	FUN_004da990	lib_fn_4da990
4da9c0	FUN_004da9c0	std_copy_ints
4da9f0	FUN_004da9f0	lib_fn_4da9f0
4daa80	FUN_004daa80	std_vector_copyConstruct
4dab30	FUN_004dab30	lib_fn_4dab30
4dab60	FUN_004dab60	Object_construct6
4dab90	FUN_004dab90	lib_fn_4dab90
4daca0	FUN_004daca0	std_map_insertOrAssign
4dad80	FUN_004dad80	std_Rb_tree_increment
4dade0	FUN_004dade0	lib_fn_4dade0
4dae20	FUN_004dae20	std_vector_reserve_4dae20
4dae90	FUN_004dae90	std_Tree_node_alloc_0x14
4daed0	FUN_004daed0	std_Tree_node_alloc_0x34
4daf10	FUN_004daf10	lib_fn_4daf10
4daf50	FUN_004daf50	std_map_lower_bound_vecKey
4dafe0	FUN_004dafe0	NavGraph_reconstructPath
4db1b0	FUN_004db1b0	lib_fn_4db1b0
4db200	FUN_004db200	lib_fn_4db200
4dcff0	FUN_004dcff0	NavGraph_openSetContains
4dd090	FUN_004dd090	NavGraph_heuristicCost
4dd0f0	FUN_004dd0f0	NavGraph_lookupNode
4dd1a0	FUN_004dd1a0	NavGraph_addNode
4dd2e0	FUN_004dd2e0	NavGraph_expandNeighbors
4dde00	FUN_004dde00	lib_fn_4dde00
4dde90	FUN_004dde90	NavGraph_findPath
4e0700	FUN_004e0700	lib_fn_4e0700
4e0740	FUN_004e0740	lib_fn_4e0740
4e1200	FUN_004e1200	lib_fn_4e1200
4e1230	FUN_004e1230	lib_fn_4e1230
4e1280	FUN_004e1280	lib_fn_4e1280
4e1370	FUN_004e1370	lib_fn_4e1370
4e1420	FUN_004e1420	lib_fn_4e1420
4e14e0	FUN_004e14e0	lib_fn_4e14e0
4e1520	FUN_004e1520	lib_fn_4e1520
4e1560	FUN_004e1560	lib_fn_4e1560
4e15f0	FUN_004e15f0	lib_fn_4e15f0
4e16f0	FUN_004e16f0	lib_fn_4e16f0
4e17c0	FUN_004e17c0	lib_fn_4e17c0
4e1870	FUN_004e1870	lib_fn_4e1870
4e1910	FUN_004e1910	lib_fn_4e1910
4e1950	FUN_004e1950	lib_fn_4e1950
4e19f0	FUN_004e19f0	lib_fn_4e19f0
4e1ae0	FUN_004e1ae0	lib_fn_4e1ae0
4e1b40	FUN_004e1b40	lib_fn_4e1b40
4e1d70	FUN_004e1d70	lib_fn_4e1d70
4e1db0	FUN_004e1db0	lib_fn_4e1db0
4e1e00	FUN_004e1e00	lib_fn_4e1e00
4e1e50	FUN_004e1e50	lib_fn_4e1e50
4e1e90	FUN_004e1e90	lib_fn_4e1e90
4e1eb0	FUN_004e1eb0	lib_fn_4e1eb0
4e1ed0	FUN_004e1ed0	lib_fn_4e1ed0
4e20d0	FUN_004e20d0	lib_fn_4e20d0
4e2110	FUN_004e2110	lib_fn_4e2110
4e2190	FUN_004e2190	lib_fn_4e2190
4e2320	FUN_004e2320	lib_fn_4e2320
4e2330	FUN_004e2330	lib_fn_4e2330
4e2350	FUN_004e2350	lib_fn_4e2350
4e2360	FUN_004e2360	lib_fn_4e2360
4e23b0	FUN_004e23b0	lib_fn_4e23b0
4e2400	FUN_004e2400	lib_fn_4e2400
4e2500	FUN_004e2500	lib_fn_4e2500
4e25e0	FUN_004e25e0	lib_fn_4e25e0
4e26c0	FUN_004e26c0	lib_fn_4e26c0
4e2730	FUN_004e2730	lib_fn_4e2730
4e27b0	FUN_004e27b0	lib_fn_4e27b0
4e2830	FUN_004e2830	lib_fn_4e2830
4e2840	FUN_004e2840	lib_fn_4e2840
4e28d0	FUN_004e28d0	lib_fn_4e28d0
4e28e0	FUN_004e28e0	lib_fn_4e28e0
4f2be0	FUN_004f2be0	std_vector_push_back_int
4f2c50	FUN_004f2c50	lib_fn_4f2c50
4f2cd0	FUN_004f2cd0	lib_fn_4f2cd0
4f2ee0	FUN_004f2ee0	lib_fn_4f2ee0
4f3490	FUN_004f3490	lib_fn_4f3490
4f3630	FUN_004f3630	lib_fn_4f3630
4f36f0	FUN_004f36f0	lib_fn_4f36f0
4f3820	FUN_004f3820	lib_fn_4f3820
4f3840	FUN_004f3840	lib_fn_4f3840
4f3850	FUN_004f3850	lib_fn_4f3850
4f3880	FUN_004f3880	lib_fn_4f3880
4f38a0	FUN_004f38a0	lib_fn_4f38a0
4f3940	FUN_004f3940	lib_fn_4f3940
4f39e0	FUN_004f39e0	lib_fn_4f39e0
4f3a80	FUN_004f3a80	lib_fn_4f3a80
4f3b20	FUN_004f3b20	lib_fn_4f3b20
4f3b60	FUN_004f3b60	lib_fn_4f3b60
4f3ba0	FUN_004f3ba0	lib_fn_4f3ba0
4f3bf0	FUN_004f3bf0	lib_fn_4f3bf0
4f3c60	FUN_004f3c60	stl_fn_4f3c60
4f3e70	FUN_004f3e70	std_Rb_tree_insert_rebalance_C
4f4080	FUN_004f4080	lib_fn_4f4080
4f42d0	FUN_004f42d0	lib_fn_4f42d0
4f4560	FUN_004f4560	lib_fn_4f4560
4f46c0	FUN_004f46c0	lib_fn_4f46c0
4f4860	FUN_004f4860	lib_fn_4f4860
4f4940	FUN_004f4940	lib_fn_4f4940
4f49d0	FUN_004f49d0	lib_fn_4f49d0
4f4ab0	FUN_004f4ab0	lib_fn_4f4ab0
4f4b50	FUN_004f4b50	lib_fn_4f4b50
4f4cb0	FUN_004f4cb0	lib_fn_4f4cb0
4f4dd0	FUN_004f4dd0	lib_fn_4f4dd0
4f4f30	FUN_004f4f30	lib_fn_4f4f30
4f5050	FUN_004f5050	lib_fn_4f5050
4f50e0	FUN_004f50e0	lib_fn_4f50e0
4f5170	FUN_004f5170	lib_fn_4f5170
4f5500	FUN_004f5500	lib_fn_4f5500
