addr	old	new
666180	FUN_00666180	std_Fill_0xc
667a90	FUN_00667a90	std_map_operator_667a90
667be0	FUN_00667be0	lib_fn_667be0
667c90	FUN_00667c90	lib_fn_667c90
667dd0	FUN_00667dd0	std_map_equal_range
667e50	FUN_00667e50	std_vector_Calc_growth_0x40
667e90	FUN_00667e90	std_vector_Calc_growth_0xc
667ee0	FUN_00667ee0	std_vector_Insert_n_4byte
668110	FUN_00668110	std_vector_Insert_n_0x40
668360	FUN_00668360	std_vector_Insert_n_8byte
6685d0	FUN_006685d0	std_vector_Insert_n_0xc
668870	FUN_00668870	lib_fn_668870
668950	FUN_00668950	std_vector_Reallocate_0xc
668a40	FUN_00668a40	lib_fn_668a40
668ac0	FUN_00668ac0	lib_fn_668ac0
669250	FUN_00669250	std_vector_Move_range_0x40
6692c0	FUN_006692c0	lib_fn_6692c0
66add0	FUN_0066add0	std_vector_push_back_4byte
66ae40	FUN_0066ae40	lib_fn_66ae40
66aed0	FUN_0066aed0	std_vector_push_back_move_0xc
66b110	FUN_0066b110	std_vector_resize_4byte
66b180	FUN_0066b180	std_vector_resize_0xc
66b200	FUN_0066b200	CharacterStyleWidget_buildEdgeGraph
66cd10	FUN_0066cd10	lib_fn_66cd10
66cd20	FUN_0066cd20	lib_fn_66cd20
66cd30	FUN_0066cd30	lib_fn_66cd30
66cd40	FUN_0066cd40	lib_fn_66cd40
66cd50	FUN_0066cd50	lib_fn_66cd50
66e1b0	FUN_0066e1b0	lib_fn_66e1b0
66e970	FUN_0066e970	lib_fn_66e970
66eb80	FUN_0066eb80	lib_fn_66eb80
66ec20	FUN_0066ec20	lib_fn_66ec20
671290	FUN_00671290	lib_fn_671290
6712c0	FUN_006712c0	lib_fn_6712c0
671340	FUN_00671340	lib_fn_671340
671450	FUN_00671450	AdaptionWidget_buildMeshIndices
671750	FUN_00671750	AdaptionWidget_buildTopology
672e80	FUN_00672e80	std_vector_Reallocate_0xc_v2
672f70	FUN_00672f70	std_vector_Reserve_0xc
673010	FUN_00673010	lib_fn_673010
674690	FUN_00674690	lib_fn_674690
6747f0	FUN_006747f0	lib_fn_6747f0
674970	FUN_00674970	lib_fn_674970
674ee0	FUN_00674ee0	std_vector_push_back_0xc
674f80	FUN_00674f80	lib_fn_674f80
6751d0	FUN_006751d0	lib_fn_6751d0
675670	FUN_00675670	lib_fn_675670
6758f0	FUN_006758f0	lib_fn_6758f0
677630	FUN_00677630	std_Uninitialized_copy_0xc_v2
677660	FUN_00677660	std_Rotate_0xc
677760	FUN_00677760	std_Uninitialized_copy_0xc_v3
677790	FUN_00677790	std_vector_Copy_assign_ctor
677800	FUN_00677800	std_vector_Assign_range_0xc
677970	FUN_00677970	std_vector_assign_0xc
677990	FUN_00677990	std_vector_Erase_shift_0xc
6779e0	FUN_006779e0	std_vector_insertSortedKeyframe
677ac0	FUN_00677ac0	std_vector_destroyRange
677b00	FUN_00677b00	std_vector_uninitializedCopy
677c60	FUN_00677c60	lib_fn_677c60
677d10	FUN_00677d10	std_vector_reallocate_677d10
677e20	FUN_00677e20	std_vector_growIfNeeded
677e90	FUN_00677e90	std_vector_findOrAppendNamed
677fa0	FUN_00677fa0	std_vector_insertAt
678520	FUN_00678520	std_Tree_allocHeadSentinel
679570	FUN_00679570	lib_fn_679570
679740	FUN_00679740	lib_fn_679740
679a40	FUN_00679a40	lib_fn_679a40
67a7b0	FUN_0067a7b0	std_vector_assignRange
67aa70	FUN_0067aa70	lib_fn_67aa70
67bcc0	FUN_0067bcc0	Widget_setFieldAndClamp388
67bd00	FUN_0067bd00	Widget_setByteField380
67bd10	FUN_0067bd10	Widget_setClampedField388
67bd40	FUN_0067bd40	thunk_vector_int_assign
67d8a0	FUN_0067d8a0	lib_fn_67d8a0
67d8e0	FUN_0067d8e0	lib_fn_67d8e0
67d9e0	FUN_0067d9e0	setField240
67dbf0	FUN_0067dbf0	lib_fn_67dbf0
67dec0	FUN_0067dec0	lib_fn_67dec0
67def0	FUN_0067def0	lib_fn_67def0
67e0f0	FUN_0067e0f0	lib_fn_67e0f0
67e340	FUN_0067e340	lib_fn_67e340
67e480	FUN_0067e480	std_list_clear_67e480
67e4d0	FUN_0067e4d0	lib_fn_67e4d0
67eb10	FUN_0067eb10	std_Tree_eraseRange
67f1b0	FUN_0067f1b0	lib_fn_67f1b0
67f980	FUN_0067f980	lib_fn_67f980
67fa50	FUN_0067fa50	lib_fn_67fa50
67fa60	FUN_0067fa60	std_map_insertWithHint_67fa60
67fc90	FUN_0067fc90	std_map_insertUnique_67fc90
67fdb0	FUN_0067fdb0	uninitializedCopy_8byte
67fde0	FUN_0067fde0	ArrayAttribute_readInts
6800d0	FUN_006800d0	ArrayAttribute_readVariant2
6803c0	FUN_006803c0	ArrayAttribute_readVariant3
6806b0	FUN_006806b0	Attribute_readScalar
6808f0	FUN_006808f0	Attribute_readMatrix64
680b40	FUN_00680b40	Attribute_readVec8
680d80	FUN_00680d80	Attribute_readVec3
680fd0	FUN_00680fd0	Attribute_readVec4
681220	FUN_00681220	istream_readValue
681240	FUN_00681240	istream_readFloat
681260	FUN_00681260	std_vector_copyConstructPairs
6816c0	FUN_006816c0	SceneLoader_ctor
681820	FUN_00681820	lib_fn_681820
681840	FUN_00681840	lib_fn_681840
681890	FUN_00681890	std_map_findOrInsert
6819e0	FUN_006819e0	std_list_allocNode
681a20	FUN_00681a20	std_Tree_destroyHead
681a70	FUN_00681a70	std_vector_reallocate8byte
681af0	FUN_00681af0	std_vector_growIfNeeded8byte
681b70	FUN_00681b70	std_list_clearNodesWithStrings
681bf0	FUN_00681bf0	std_vector_pushBack8byte
681c70	FUN_00681c70	PlasmaGraphics_loadDisplay
682a80	FUN_00682a80	Attribute_readSequence
683070	FUN_00683070	Button_deserializeProperties
683270	FUN_00683270	Display_deserializeProperties
683750	FUN_00683750	deserializeWidgetOnlyObject_0064f200
683870	FUN_00683870	GenericShape_deserializeProperties
683de0	FUN_00683de0	deserializeWidgetOnlyObject_0064f300
683f00	FUN_00683f00	Node_deserializeProperties
684770	FUN_00684770	Button_deserializeProperties_0065
684970	FUN_00684970	ScrollButton_deserializeProperties
684c30	FUN_00684c30	ScrollSlider_deserializeProperties
684ef0	FUN_00684ef0	SmoothMeshShape_deserializeProperties
685b10	FUN_00685b10	TextShape_deserializeProperties
686820	FUN_00686820	Texture_deserializeProperties
686ff0	FUN_00686ff0	Transformation_deserializeProperties
687440	FUN_00687440	deserializeWidgetOnlyObject_006503e0
687560	FUN_00687560	Widget_readProperty
687ad0	FUN_00687ad0	Widget_applyBindMatrix
687b10	FUN_00687b10	hashString_FNV
687f80	FUN_00687f80	lib_fn_687f80
687fd0	FUN_00687fd0	lib_fn_687fd0
688030	FUN_00688030	StreamReaderCtx_init
6880c0	FUN_006880c0	decodeScrambledBuffer
688180	FUN_00688180	StreamReader_readTaggedBlockAppend
688220	FUN_00688220	StreamReader_readToken
688490	FUN_00688490	StreamReader_endBlockCheckPos
688510	FUN_00688510	StreamReader_readString
688610	FUN_00688610	StreamReader_readWString
6886f0	FUN_006886f0	StreamReader_skipBlock
688770	FUN_00688770	lib_fn_688770
688b20	FUN_00688b20	list_allocNode
689f30	FUN_00689f30	lib_fn_689f30
68a910	FUN_0068a910	lib_fn_68a910
68d57e	FUN_0068d57e	lib_fn_68d57e
68d593	FUN_0068d593	Fac_tidy_reg_t_dtor
68d652	FUN_0068d652	operator_new_wrapper
68d74c	FUN_0068d74c	lib_fn_68d74c
68d85f	FUN_0068d85f	eh_vector_dtor_iterator_helper
68d910	FUN_0068d910	float_to_uint64_round_guarded
68d946	FUN_0068d946	ftol2
68db1c	FUN_0068db1c	eh_vector_ctor_iterator_helper
68e489	FUN_0068e489	except_handler4
68e604	FUN_0068e604	CxxUnhandledExceptionFilter
68e83b	FUN_0068e83b	lib_fn_68e83b
68e83e	FUN_0068e83e	RTC_Initialize
68e85e	FUN_0068e85e	RTC_Initialize_2
68e87e	FUN_0068e87e	setdefaultprecision
68e950	FUN_0068e950	lib_fn_68e950
68e970	FUN_0068e970	lib_fn_68e970
68e9a0	FUN_0068e9a0	umul32to64
68ea00	FUN_0068ea00	udiv64by32_bitwise
68ea40	FUN_0068ea40	uadd64
68ea60	FUN_0068ea60	fixedMulDiv
68eb30	FUN_0068eb30	lib_fn_68eb30
68ebc0	FUN_0068ebc0	fixedMul_16_16_68ebc0
68ec40	FUN_0068ec40	fixedDiv_16_16
68ecd0	FUN_0068ecd0	lib_fn_68ecd0
68ed60	FUN_0068ed60	lib_fn_68ed60
68ee50	FUN_0068ee50	lib_fn_68ee50
68eec0	FUN_0068eec0	lib_fn_68eec0
68ef00	FUN_0068ef00	lib_fn_68ef00
68efc0	FUN_0068efc0	lib_fn_68efc0
68f020	FUN_0068f020	copyMatrix9
68f040	FUN_0068f040	lib_fn_68f040
68f090	FUN_0068f090	lib_fn_68f090
68f0a0	FUN_0068f0a0	lib_fn_68f0a0
68f0c0	FUN_0068f0c0	lib_fn_68f0c0
68f110	FUN_0068f110	freetype_fn_68f110
68f170	FUN_0068f170	lib_fn_68f170
68f190	FUN_0068f190	lib_fn_68f190
68f1b0	FUN_0068f1b0	ChatWidget_setBindTransform
68f250	FUN_0068f250	game_misc_alignLayout64
68f2f0	FUN_0068f2f0	FT_Face_FindUnicodeCharmap
68f3b0	FUN_0068f3b0	FT_Match_BitmapStrike
68f4a0	FUN_0068f4a0	lib_fn_68f4a0
68f500	FUN_0068f500	ft_recompute_scaled_metrics
68f560	FUN_0068f560	ft_select_bitmap_strike_metrics
68f5f0	FUN_0068f5f0	FT_Request_Metrics
68f810	FUN_0068f810	ft_size_reset_bitmap
68f860	FUN_0068f860	FT_Request_Size_internal
68f8f0	FUN_0068f8f0	FT_Set_Pixel_Sizes
68f990	FUN_0068f990	lib_fn_68f990
68fa30	FUN_0068fa30	FT_Get_Kerning
68fb10	FUN_0068fb10	lib_fn_68fb10
68fb90	FUN_0068fb90	FT_Get_Char_Index
68fbb0	FUN_0068fbb0	lib_fn_68fbb0
68fc00	FUN_0068fc00	FT_Get_Postscript_Name
68fc70	FUN_0068fc70	lib_fn_68fc70
68fcc0	FUN_0068fcc0	lib_fn_68fcc0
68fce0	FUN_0068fce0	ft_find_charmap_by_encoding
68fd30	FUN_0068fd30	ft_reset_active_charmap_cache
68fd80	FUN_0068fd80	FT_Get_Module_By_Name
68fdf0	FUN_0068fdf0	lib_fn_68fdf0
68fe10	FUN_0068fe10	lib_fn_68fe10
68fe70	FUN_0068fe70	lib_fn_68fe70
68ff10	FUN_0068ff10	lib_fn_68ff10
68ff90	FUN_0068ff90	lib_fn_68ff90
690340	FUN_00690340	ft_validate_outline_contours
6903a0	FUN_006903a0	lib_fn_6903a0
690430	FUN_00690430	lib_fn_690430
6904c0	FUN_006904c0	FT_Outline_Translate
690500	FUN_00690500	FT_Vector_Transform
690560	FUN_00690560	FT_Outline_Transform
6905a0	FUN_006905a0	lib_fn_6905a0
690880	FUN_00690880	ft_glyphloader_node_init
6908a0	FUN_006908a0	ft_call_done_hook
6908c0	FUN_006908c0	FT_Stream_Seek
690900	FUN_00690900	FT_Stream_Skip_checked
690930	FUN_00690930	FT_Stream_Pos
690940	FUN_00690940	FT_Stream_Read_buffer
6909c0	FUN_006909c0	lib_fn_6909c0
690a20	FUN_00690a20	lib_fn_690a20
690a40	FUN_00690a40	lib_fn_690a40
690a70	FUN_00690a70	lib_fn_690a70
690aa0	FUN_00690aa0	lib_fn_690aa0
690ae0	FUN_00690ae0	lib_fn_690ae0
690b20	FUN_00690b20	lib_fn_690b20
690b80	FUN_00690b80	FT_Stream_ReadUShort
690bf0	FUN_00690bf0	lib_fn_690bf0
690c60	FUN_00690c60	lib_fn_690c60
690cd0	FUN_00690cd0	FT_Stream_ReadULong
690d40	FUN_00690d40	lib_fn_690d40
690db0	FUN_00690db0	ft_trig_downscale
690e10	FUN_00690e10	ft_trig_prenorm
690ea0	FUN_00690ea0	ft_trig_pseudo_rotate
690f80	FUN_00690f80	ft_trig_pseudo_polarize
691030	FUN_00691030	FT_Cos
691070	FUN_00691070	FT_Sin
691090	FUN_00691090	FT_Atan2
6910d0	FUN_006910d0	FT_Vector_Length_or_Rotate
691170	FUN_00691170	lib_fn_691170
6911e0	FUN_006911e0	FT_Vector_From_Angle
691200	FUN_00691200	FT_Angle_Diff
691240	FUN_00691240	ft_mem_alloc_raw
691290	FUN_00691290	FT_Mem_Free
6912b0	FUN_006912b0	lib_fn_6912b0
691310	FUN_00691310	lib_fn_691310
691360	FUN_00691360	lib_fn_691360
691390	FUN_00691390	ft_list_find_by_data
6913b0	FUN_006913b0	FT_List_Add
6913e0	FUN_006913e0	FT_List_Remove
691410	FUN_00691410	FT_List_Up
691460	FUN_00691460	FT_List_Finalize
6914c0	FUN_006914c0	lib_fn_6914c0
691540	FUN_00691540	ft_glyphslot_free_internal
6915b0	FUN_006915b0	ft_glyphslot_done
6915d0	FUN_006915d0	ft_size_destroy
691600	FUN_00691600	ft_glyphslot_clear_bitmap
691650	FUN_00691650	lib_fn_691650
691670	FUN_00691670	ft_glyphslot_clear_fields
6916f0	FUN_006916f0	ft_size_done_inner
691760	FUN_00691760	FT_Done_Size
6917d0	FUN_006917d0	lib_fn_6917d0
691820	FUN_00691820	lib_fn_691820
691840	FUN_00691840	T1_Read_PFB_Segments
6919d0	FUN_006919d0	lib_fn_6919d0
691a90	FUN_00691a90	lib_fn_691a90
691b00	FUN_00691b00	ft_charmap_node_done
691b90	FUN_00691b90	FT_CMap_Activate
691c20	FUN_00691c20	FT_Render_Glyph_Internal
691ce0	FUN_00691ce0	FT_Render_Glyph
691d10	FUN_00691d10	FT_Bitmap_Free
691da0	FUN_00691da0	FT_Bitmap_Done
691dc0	FUN_00691dc0	lib_fn_691dc0
691ec0	FUN_00691ec0	FT_Stream_Read_current
691ee0	FUN_00691ee0	lib_fn_691ee0
691f30	FUN_00691f30	lib_fn_691f30
691fe0	FUN_00691fe0	lib_fn_691fe0
692010	FUN_00692010	lib_fn_692010
692230	FUN_00692230	FT_Mem_QAlloc_Clear
692290	FUN_00692290	FT_Mem_QRealloc
6923a0	FUN_006923a0	ft_alloc_charmap_obj
6923d0	FUN_006923d0	ft_glyphloader_add_glyph
6924b0	FUN_006924b0	ft_glyphslot_internal_init
692520	FUN_00692520	lib_fn_692520
692580	FUN_00692580	FT_New_GlyphSlot
692620	FUN_00692620	FT_Load_Glyph
692920	FUN_00692920	FT_Load_Char
692960	FUN_00692960	ft_free_charmap_array
6929b0	FUN_006929b0	ft_face_destroy_inner
692aa0	FUN_00692aa0	ft_open_face_object
692be0	FUN_00692be0	ft_new_charmap_node
692c40	FUN_00692c40	ft_open_face_from_stream
692d00	FUN_00692d00	T1_Open_Face
692de0	FUN_00692de0	T1_Build_CharString_Table
693060	FUN_00693060	sfnt_Open_TrueType_CFF
693180	FUN_00693180	FT_Remove_GlyphSlot
6931e0	FUN_006931e0	FT_New_Size
6934d0	FUN_006934d0	lib_fn_6934d0
693580	FUN_00693580	TT_Load_TTC_SubHeader
693750	FUN_00693750	lib_fn_693750
6937b0	FUN_006937b0	lib_fn_6937b0
693840	FUN_00693840	lib_fn_693840
6938e0	FUN_006938e0	lib_fn_6938e0
693940	FUN_00693940	lib_fn_693940
693a30	FUN_00693a30	lib_fn_693a30
693a60	FUN_00693a60	FT_Mem_QRenew_Clear
693bf0	FUN_00693bf0	lib_fn_693bf0
693c40	FUN_00693c40	lib_fn_693c40
693db0	FUN_00693db0	lib_fn_693db0
693e10	FUN_00693e10	lib_fn_693e10
693ed0	FUN_00693ed0	lib_fn_693ed0
694170	FUN_00694170	FT_New_BitmapGlyph_Buffers
694250	FUN_00694250	FT_BitmapGlyph_Init_wrapper
694270	FUN_00694270	TT_Load_CMap_Subtable
6946d0	FUN_006946d0	ft_open_font_format_dispatch
6947e0	FUN_006947e0	ft_probe_type1_header
6948f0	FUN_006948f0	ft_probe_font_drivers_table
6949d0	FUN_006949d0	ft_try_open_all_formats
694b00	FUN_00694b00	ft_probe_and_open_font
694b60	FUN_00694b60	FT_Open_Face
694f00	FUN_00694f00	FT_New_Memory_Face
694f50	FUN_00694f50	FT_New_Face
694fa0	FUN_00694fa0	ft_bitmapglyph_copy_from_slot
695200	FUN_00695200	ft_new_glyph_obj
695240	FUN_00695240	FT_Glyph_Transform
6952a0	FUN_006952a0	FT_Done_Glyph
6952d0	FUN_006952d0	FT_Glyph_Copy
695360	FUN_00695360	FT_Get_Glyph
695420	FUN_00695420	FT_Glyph_To_Bitmap
695620	FUN_00695620	ft_int_abs
695630	FUN_00695630	gray_conic_is_flat
695710	FUN_00695710	gray_split_cubic
6957c0	FUN_006957c0	gray_cubic_is_flat
695970	FUN_00695970	ft_outline_grow_arrays
6959f0	FUN_006959f0	ft_outline_close_contour
695ab0	FUN_00695ab0	ft_outline_line_to
695b20	FUN_00695b20	ft_outline_conic_to
695b70	FUN_00695b70	ft_outline_cubic_to
695be0	FUN_00695be0	gray_render_arc_flatten
695d60	FUN_00695d60	ft_stroke_move_to
695d90	FUN_00695d90	ft_outline_builder_init
695db0	FUN_00695db0	ft_outline_builder_reset
695dd0	FUN_00695dd0	ft_outline_builder_done
695e10	FUN_00695e10	ft_outline_count_contours
695e80	FUN_00695e80	ft_outline_merge_points
695f10	FUN_00695f10	ft_new_outline_obj
695f60	FUN_00695f60	ft_stroker_reset_two
695f80	FUN_00695f80	ft_free_outline_obj
695fc0	FUN_00695fc0	gray_arc_segment_emit
696020	FUN_00696020	gray_render_cubic_arc
6961a0	FUN_006961a0	gray_render_conic_half
696270	FUN_00696270	gray_render_conic_full
696480	FUN_00696480	gray_render_arc_dispatch
6964d0	FUN_006964d0	ft_stroke_arc_both_sides
696550	FUN_00696550	ft_stroke_conic_to
696620	FUN_00696620	ft_stroke_conic_recursive
696830	FUN_00696830	ft_stroke_cubic_recursive
696af0	FUN_00696af0	ft_stroke_move_to_record
696b20	FUN_00696b20	ft_stroke_reverse_subpath
696bf0	FUN_00696bf0	ft_stroke_end_subpath
696ce0	FUN_00696ce0	ft_outline_get_counts
696d50	FUN_00696d50	ft_stroke_export_border
696d80	FUN_00696d80	ft_stroke_export_both
696db0	FUN_00696db0	TT_Decompose_Glyph_Outline
6970b0	FUN_006970b0	FT_Glyph_Stroke
6971a0	FUN_006971a0	ft_stroker_set_params
6971d0	FUN_006971d0	lib_fn_6971d0
697270	FUN_00697270	lib_fn_697270
697310	FUN_00697310	lib_fn_697310
697350	FUN_00697350	lib_fn_697350
6973a0	FUN_006973a0	lib_fn_6973a0
697430	FUN_00697430	lib_fn_697430
697440	FUN_00697440	lib_fn_697440
697460	FUN_00697460	lib_fn_697460
697490	FUN_00697490	lib_fn_697490
697500	FUN_00697500	lib_fn_697500
697540	FUN_00697540	lib_fn_697540
6975c0	FUN_006975c0	lib_fn_6975c0
6977d0	FUN_006977d0	lib_fn_6977d0
697a40	FUN_00697a40	lib_fn_697a40
697b00	FUN_00697b00	lib_fn_697b00
697be0	FUN_00697be0	lib_fn_697be0
697ce0	FUN_00697ce0	lib_fn_697ce0
697df0	FUN_00697df0	lib_fn_697df0
697e30	FUN_00697e30	lib_fn_697e30
697ea0	FUN_00697ea0	lib_fn_697ea0
698060	FUN_00698060	lib_fn_698060
698130	FUN_00698130	lib_fn_698130
698500	FUN_00698500	lib_fn_698500
698e00	FUN_00698e00	lib_fn_698e00
698ff0	FUN_00698ff0	lib_fn_698ff0
699130	FUN_00699130	lib_fn_699130
699320	FUN_00699320	lib_fn_699320
699490	FUN_00699490	lib_fn_699490
699f90	FUN_00699f90	lib_fn_699f90
69a1e0	FUN_0069a1e0	lib_fn_69a1e0
69a730	FUN_0069a730	lib_fn_69a730
69a7f0	FUN_0069a7f0	lib_fn_69a7f0
69a860	FUN_0069a860	lib_fn_69a860
69a890	FUN_0069a890	lib_fn_69a890
69a900	FUN_0069a900	lib_fn_69a900
69a950	FUN_0069a950	lib_fn_69a950
69aac0	FUN_0069aac0	lib_fn_69aac0
69ad50	FUN_0069ad50	gray_split_conic
69adb0	FUN_0069adb0	lib_fn_69adb0
69af60	FUN_0069af60	lib_fn_69af60
69b520	FUN_0069b520	lib_fn_69b520
69bc10	FUN_0069bc10	lib_fn_69bc10
69c020	FUN_0069c020	lib_fn_69c020
69c050	FUN_0069c050	lib_fn_69c050
69c090	FUN_0069c090	lib_fn_69c090
69c230	FUN_0069c230	lib_fn_69c230
69c400	FUN_0069c400	lib_fn_69c400
69c470	FUN_0069c470	lib_fn_69c470
69c5d0	FUN_0069c5d0	lib_fn_69c5d0
69c740	FUN_0069c740	lib_fn_69c740
69c7c0	FUN_0069c7c0	lib_fn_69c7c0
69cb00	FUN_0069cb00	lib_fn_69cb00
69cb40	FUN_0069cb40	lib_fn_69cb40
69cec0	FUN_0069cec0	lib_fn_69cec0
69d190	FUN_0069d190	lib_fn_69d190
69d340	FUN_0069d340	lib_fn_69d340
69d450	FUN_0069d450	lib_fn_69d450
69d600	FUN_0069d600	lib_fn_69d600
69d750	FUN_0069d750	lib_fn_69d750
69dd70	FUN_0069dd70	lib_fn_69dd70
69e3b0	FUN_0069e3b0	lib_fn_69e3b0
69e550	FUN_0069e550	lib_fn_69e550
69f380	FUN_0069f380	lib_fn_69f380
69f450	FUN_0069f450	lib_fn_69f450
69f670	FUN_0069f670	lib_fn_69f670
69f6a0	FUN_0069f6a0	lib_fn_69f6a0
69f720	FUN_0069f720	lib_fn_69f720
69fa90	FUN_0069fa90	lib_fn_69fa90
69fb00	FUN_0069fb00	lib_fn_69fb00
69fb90	FUN_0069fb90	lib_fn_69fb90
69fdc0	FUN_0069fdc0	lib_fn_69fdc0
69ff10	FUN_0069ff10	lib_fn_69ff10
69ff50	FUN_0069ff50	lib_fn_69ff50
69ffe0	FUN_0069ffe0	lib_fn_69ffe0
6a03d0	FUN_006a03d0	lib_fn_6a03d0
6a0860	FUN_006a0860	lib_fn_6a0860
6a0890	FUN_006a0890	lib_fn_6a0890
6a0a80	FUN_006a0a80	lib_fn_6a0a80
6a0b70	FUN_006a0b70	lib_fn_6a0b70
6a0da0	FUN_006a0da0	lib_fn_6a0da0
6a0dd0	FUN_006a0dd0	lib_fn_6a0dd0
6a1010	FUN_006a1010	lib_fn_6a1010
6a1820	FUN_006a1820	lib_fn_6a1820
6a1ab0	FUN_006a1ab0	lib_fn_6a1ab0
6a1c20	FUN_006a1c20	lib_fn_6a1c20
6a1c60	FUN_006a1c60	lib_fn_6a1c60
6a1d50	FUN_006a1d50	lib_fn_6a1d50
6a1e90	FUN_006a1e90	lib_fn_6a1e90
6a2240	FUN_006a2240	lib_fn_6a2240
6a22d0	FUN_006a22d0	lib_fn_6a22d0
6a23f0	FUN_006a23f0	lib_fn_6a23f0
6a2460	FUN_006a2460	lib_fn_6a2460
6a2530	FUN_006a2530	lib_fn_6a2530
6a26f0	FUN_006a26f0	lib_fn_6a26f0
6a2820	FUN_006a2820	lib_fn_6a2820
6a2b20	FUN_006a2b20	lib_fn_6a2b20
6a2c30	FUN_006a2c30	lib_fn_6a2c30
6a2e50	FUN_006a2e50	lib_fn_6a2e50
6a2f20	FUN_006a2f20	lib_fn_6a2f20
6a30a0	FUN_006a30a0	lib_fn_6a30a0
6a31d0	FUN_006a31d0	lib_fn_6a31d0
6a3210	FUN_006a3210	lib_fn_6a3210
6a33d0	FUN_006a33d0	lib_fn_6a33d0
6a3780	FUN_006a3780	lib_fn_6a3780
6a37c0	FUN_006a37c0	lib_fn_6a37c0
6a3840	FUN_006a3840	lib_fn_6a3840
6a38b0	FUN_006a38b0	lib_fn_6a38b0
6a3910	FUN_006a3910	lib_fn_6a3910
6a3970	FUN_006a3970	lib_fn_6a3970
6a3a20	FUN_006a3a20	lib_fn_6a3a20
6a3aa0	FUN_006a3aa0	lib_fn_6a3aa0
6a3b10	FUN_006a3b10	lib_fn_6a3b10
6a3bc0	FUN_006a3bc0	lib_fn_6a3bc0
6a3c20	FUN_006a3c20	lib_fn_6a3c20
6a3cb0	FUN_006a3cb0	lib_fn_6a3cb0
6a3e30	FUN_006a3e30	lib_fn_6a3e30
6a3e80	FUN_006a3e80	lib_fn_6a3e80
6a3ff0	FUN_006a3ff0	lib_fn_6a3ff0
6a4060	FUN_006a4060	lib_fn_6a4060
6a41a0	FUN_006a41a0	lib_fn_6a41a0
6a4300	FUN_006a4300	lib_fn_6a4300
6a4490	FUN_006a4490	lib_fn_6a4490
6a47f0	FUN_006a47f0	lib_fn_6a47f0
6a4910	FUN_006a4910	lib_fn_6a4910
6a4920	FUN_006a4920	lib_fn_6a4920
6a4950	FUN_006a4950	lib_fn_6a4950
6a4970	FUN_006a4970	lib_fn_6a4970
6a4a40	FUN_006a4a40	lib_fn_6a4a40
6a4eb0	FUN_006a4eb0	lib_fn_6a4eb0
6a51d0	FUN_006a51d0	lib_fn_6a51d0
6a52f0	FUN_006a52f0	lib_fn_6a52f0
6a5420	FUN_006a5420	lib_fn_6a5420
6a5430	FUN_006a5430	lib_fn_6a5430
6a54e0	FUN_006a54e0	lib_fn_6a54e0
6a5680	FUN_006a5680	lib_fn_6a5680
6a58a0	FUN_006a58a0	lib_fn_6a58a0
6a58c0	FUN_006a58c0	lib_fn_6a58c0
6a5900	FUN_006a5900	lib_fn_6a5900
6a5950	FUN_006a5950	lib_fn_6a5950
6a5970	FUN_006a5970	lib_fn_6a5970
6a59d0	FUN_006a59d0	lib_fn_6a59d0
6a59f0	FUN_006a59f0	lib_fn_6a59f0
6a5a10	FUN_006a5a10	lib_fn_6a5a10
6a5a60	FUN_006a5a60	lib_fn_6a5a60
6a5aa0	FUN_006a5aa0	lib_fn_6a5aa0
6a5ae0	FUN_006a5ae0	lib_fn_6a5ae0
6a5b30	FUN_006a5b30	lib_fn_6a5b30
6a5b70	FUN_006a5b70	lib_fn_6a5b70
6a5c00	FUN_006a5c00	lib_fn_6a5c00
6a5c60	FUN_006a5c60	lib_fn_6a5c60
6a5d80	FUN_006a5d80	lib_fn_6a5d80
6a5de0	FUN_006a5de0	lib_fn_6a5de0
6a5e10	FUN_006a5e10	lib_fn_6a5e10
6a5e20	FUN_006a5e20	lib_fn_6a5e20
6a5e40	FUN_006a5e40	lib_fn_6a5e40
6a5e60	FUN_006a5e60	lib_fn_6a5e60
6a5e90	FUN_006a5e90	lib_fn_6a5e90
6a5f50	FUN_006a5f50	lib_fn_6a5f50
6a6000	FUN_006a6000	lib_fn_6a6000
6a6020	FUN_006a6020	lib_fn_6a6020
6a6050	FUN_006a6050	lib_fn_6a6050
6a6070	FUN_006a6070	lib_fn_6a6070
6a60a0	FUN_006a60a0	lib_fn_6a60a0
6a6100	FUN_006a6100	lib_fn_6a6100
6a61f0	FUN_006a61f0	lib_fn_6a61f0
6a6250	FUN_006a6250	lib_fn_6a6250
6a6370	FUN_006a6370	lib_fn_6a6370
6a64e0	FUN_006a64e0	lib_fn_6a64e0
6a6560	FUN_006a6560	lib_fn_6a6560
6a66a0	FUN_006a66a0	lib_fn_6a66a0
6a67e0	FUN_006a67e0	lib_fn_6a67e0
6a69c0	FUN_006a69c0	lib_fn_6a69c0
6a6c10	FUN_006a6c10	lib_fn_6a6c10
6a6c90	FUN_006a6c90	lib_fn_6a6c90
6a6cb0	FUN_006a6cb0	lib_fn_6a6cb0
6a6cd0	FUN_006a6cd0	lib_fn_6a6cd0
6a6d10	FUN_006a6d10	lib_fn_6a6d10
6a6d30	FUN_006a6d30	lib_fn_6a6d30
6a6db0	FUN_006a6db0	lib_fn_6a6db0
6a6e00	FUN_006a6e00	lib_fn_6a6e00
6a6f10	FUN_006a6f10	lib_fn_6a6f10
6a6fd0	FUN_006a6fd0	lib_fn_6a6fd0
